message,compound,neg,neu,pos
"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",-0.9042,0.245,0.647,0.108
I'm on da bus going home...,0.0,0.0,1.0,0.0
I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,0.0772,0.0,0.925,0.075
I'm okay. Chasing the dream. What's good. What are you doing next.,0.7003,0.0,0.57,0.43
Yupz... I've oredi booked slots 4 my weekends liao... ,0.0,0.0,1.0,0.0
There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,0.1779,0.129,0.702,0.17
Okie,0.0,0.0,1.0,0.0
Yes I know the cheesy songs from frosty the snowman :),0.6908,0.0,0.584,0.416
"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",0.296,0.0,0.82,0.18
Hey tmr meet at bugis 930 ?,0.0,0.0,1.0,0.0
All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,0.4215,0.0,0.872,0.128
Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,-0.1511,0.189,0.682,0.129
And whenever you and i see we can still hook up too.,0.0,0.0,1.0,0.0
Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,0.5023,0.0,0.812,0.188
Can you use foreign stamps for whatever you send them off for? ,0.0,0.0,1.0,0.0
Oh baby of the house. How come you dont have any new pictures on facebook,0.0,0.0,1.0,0.0
"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",0.481,0.128,0.691,0.181
"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",0.5399,0.036,0.859,0.105
"Omw back to tampa from west palm, you hear what happened?",0.0,0.0,1.0,0.0
Yup no more already... Thanx 4 printing n handing it up.,-0.296,0.216,0.784,0.0
What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,0.0772,0.0,0.949,0.051
S now only i took tablets . Reaction morning only.,0.0,0.0,1.0,0.0
"Nah, I'm a perpetual DD",-0.1027,0.318,0.682,0.0
Sorry de i went to shop.,-0.0772,0.245,0.755,0.0
"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",0.8261,0.186,0.471,0.343
Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,0.0772,0.0,0.944,0.056
Nope i'm not drivin... I neva develop da photos lei...,0.0,0.0,1.0,0.0
I am thinking of going down to reg for pract lessons.. Flung my advance.. Haha wat time u going?,0.4588,0.0,0.842,0.158
Cool. I am  &lt;#&gt;  inches long. hope you like them big!,0.7901,0.0,0.467,0.533
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",-0.8074,0.293,0.619,0.088
Okie.. Thanx..,0.0,0.0,1.0,0.0
Go where n buy? Juz buy when we get there lar.,0.0,0.0,1.0,0.0
Ok lor...,0.296,0.0,0.312,0.688
I'm working technical support :)voice process.,0.4019,0.0,0.649,0.351
It's justbeen overa week since we broke up and already our brains are going to mush!,-0.4753,0.171,0.829,0.0
"Tunde, how are you doing. This is just wishing you a great day. Abiola.",0.7184,0.0,0.647,0.353
Nope... C Ì_ then...,0.0,0.0,1.0,0.0
No. But we'll do medical missions to nigeria,-0.296,0.239,0.761,0.0
No i am not having not any movies in my laptop,-0.296,0.196,0.804,0.0
Whatsup there. Dont u want to sleep,-0.0572,0.196,0.804,0.0
I havent lei.. Next mon can?,0.0,0.0,1.0,0.0
Mm feeling sleepy. today itself i shall get that dear,0.4767,0.0,0.631,0.369
How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.,-0.5267,0.195,0.805,0.0
Do Ì_ noe if ben is going?,0.0,0.0,1.0,0.0
Can you do a mag meeting this avo at some point?,0.0,0.0,1.0,0.0
I meant middle left or right?,0.0,0.0,1.0,0.0
Really? I crashed out cuddled on my sofa.,0.0,0.0,1.0,0.0
Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu,-0.2732,0.114,0.829,0.057
"I sent you the prices and do you mean the  &lt;#&gt; g,",0.0,0.0,1.0,0.0
Are you this much buzy,0.0,0.0,1.0,0.0
Nothing. Can...,0.0,0.0,1.0,0.0
No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,0.3903,0.175,0.628,0.197
But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.,-0.6652,0.193,0.726,0.081
"Tick, tick, tick ... Babe",0.0,0.0,1.0,0.0
R Ì_ going 4 today's meeting?,0.0,0.0,1.0,0.0
K da:)how many page you want?,0.0772,0.0,0.755,0.245
Ya had just now.onion roast.,0.0,0.0,1.0,0.0
Send his number and give reply tomorrow morning for why you said that to him like that ok,0.6124,0.0,0.714,0.286
You said not now. No problem. When you can. Let me know.,0.4847,0.0,0.707,0.293
Ok but tell me half an hr b4 u come i need 2 prepare.,0.1531,0.0,0.862,0.138
Play w computer? Aiyah i tok 2 u lor?,0.4137,0.0,0.592,0.408
Sat right? Okay thanks... ,0.2263,0.0,0.612,0.388
"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",-0.7351,0.291,0.621,0.088
Ok Chinese food on its way. When I get fat you're paying for my lipo.,0.296,0.0,0.855,0.145
We r outside already.,0.0,0.0,1.0,0.0
Have a good trip. Watch out for . Remember when you get back we must decide about easter.,0.4404,0.0,0.838,0.162
Yo we are watching a movie on netflix,0.0,0.0,1.0,0.0
What time. IÛ÷m out until prob 3 or so,0.0,0.0,1.0,0.0
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",-0.3818,0.184,0.816,0.0
I dont thnk its a wrong calling between us,0.3724,0.0,0.701,0.299
I am not sure about night menu. . . I know only about noon menu,-0.2411,0.164,0.836,0.0
ARR birthday today:) i wish him to get more oscar.,0.4019,0.0,0.748,0.252
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0.9087,0.0,0.668,0.332
"Open rebtel with firefox. When it loads just put plus sign in the user name place, and it will show you two numbers. The lower number is my number. Once you pick that number the pin will display okay!",0.2244,0.052,0.804,0.144
 and  picking them up from various points,0.0,0.0,1.0,0.0
Wow v v impressed. Have funs shopping!,0.8016,0.0,0.294,0.706
I am on the way to ur home,0.0,0.0,1.0,0.0
No problem. Talk to you later,-0.5994,0.551,0.449,0.0
Then ur sis how?,0.0,0.0,1.0,0.0
Still in customer place,0.0,0.0,1.0,0.0
"Dude u knw also telugu..thts gud..k, gud nyt..",0.0,0.0,1.0,0.0
We confirm eating at esplanade?,0.0,0.0,1.0,0.0
Send me your id and password,0.0,0.0,1.0,0.0
Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.,-0.296,0.099,0.901,0.0
Well I might not come then...,0.2732,0.0,0.656,0.344
Long after I quit. I get on only like 5 minutes a day as it is.,0.3612,0.0,0.815,0.185
Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.,0.3412,0.0,0.876,0.124
Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,0.34,0.0,0.876,0.124
"Just arrived, see you in a couple days &lt;3",0.0,0.0,1.0,0.0
"K, wat s tht incident?",0.0,0.0,1.0,0.0
Yeah get the unlimited,0.296,0.0,0.577,0.423
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,0.0,0.0,1.0,0.0
"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",-0.6808,0.318,0.682,0.0
ÌÏ got wat to buy tell us then Ì_ no need to come in again.,-0.296,0.136,0.864,0.0
When you are big..| God will bring success.,0.7003,0.0,0.508,0.492
"Û_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""
ham""",0.0,0.0,1.0,0.0
Not from this campus. Are you in the library?,0.0,0.0,1.0,0.0
"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",0.0,0.0,1.0,0.0
How will I creep on you now? ;_;,0.0,0.0,1.0,0.0
Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,0.4767,0.0,0.78,0.22
If I get there before you after your ten billion calls and texts so help me god,0.7055,0.0,0.705,0.295
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,-0.264,0.172,0.728,0.1
I've told him that i've returned it. That should i re order it.,0.0,0.0,1.0,0.0
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",-0.8074,0.293,0.619,0.088
Depends on where u going lor.,0.0,0.0,1.0,0.0
And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,0.4767,0.069,0.774,0.158
Lil fever:) now fine:),0.0,0.0,1.0,0.0
I think it's all still in my car,0.0,0.0,1.0,0.0
Can a not?,0.0,0.0,1.0,0.0
Yes princess! I want to catch you with my big strong hands...,0.7644,0.0,0.513,0.487
Oh yeah I forgot. U can only take 2 out shopping at once.,0.296,0.0,0.804,0.196
Mm so you asked me not to call radio,0.0,0.0,1.0,0.0
Thinkin about someone is all good. No drugs for that,0.1779,0.168,0.611,0.221
"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",0.9087,0.0,0.668,0.332
"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",0.9022,0.076,0.545,0.379
"Alright if you're sure, let me know when you're leaving",0.5106,0.0,0.65,0.35
Some are lasting as much as 2 hours. You might get lucky.,0.4215,0.0,0.781,0.219
Genius what's up. How your brother. Pls send his number to my skype.,0.1531,0.0,0.809,0.191
Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,0.0,0.0,1.0,0.0
Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,0.5523,0.0,0.806,0.194
Oh god..taken the teeth?is it paining,-0.4019,0.351,0.649,0.0
Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,0.0,0.0,1.0,0.0
No need to buy lunch for me.. I eat maggi mee..,-0.296,0.196,0.804,0.0
Ok lor...,0.296,0.0,0.312,0.688
"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",0.4912,0.105,0.676,0.218
Wife.how she knew the time of murder exactly,-0.6908,0.402,0.598,0.0
Howz that persons story,0.0,0.0,1.0,0.0
Thanx 4 sending me home...,0.0,0.0,1.0,0.0
Its normally hot mail. Com you see!,0.0,0.0,1.0,0.0
U sick still can go shopping?,-0.5106,0.452,0.548,0.0
"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",0.2732,0.0,0.905,0.095
Nice.nice.how is it working?,0.0,0.0,1.0,0.0
1's reach home call me.,0.0258,0.0,0.784,0.216
Were trying to find a Chinese food place around here,0.0,0.0,1.0,0.0
"Easy mate, * guess the quick drink was bit ambitious.",0.7184,0.0,0.538,0.462
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,-0.536,0.233,0.639,0.128
Ok thanx...,0.296,0.0,0.312,0.688
aathi..where are you dear..,0.0,0.0,1.0,0.0
"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",0.7184,0.0,0.7,0.3
Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,0.8126,0.043,0.745,0.213
Will be out of class in a few hours. Sorry,-0.0772,0.14,0.86,0.0
Wat time u finish ur lect today?,0.0,0.0,1.0,0.0
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0.9596,0.025,0.794,0.181
She's fine. Good to hear from you. How are you my dear? Happy new year oh.,0.875,0.0,0.522,0.478
Are you going to wipro interview today?,0.0,0.0,1.0,0.0
how tall are you princess?,0.0,0.0,1.0,0.0
I doubt you could handle 5 times per night in any case...,-0.3612,0.217,0.783,0.0
Haha... Hope Ì_ can hear the receipt sound... Gd luck!,0.7345,0.0,0.564,0.436
Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,-0.8689,0.419,0.581,0.0
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",-0.508,0.07,0.93,0.0
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,-0.5504,0.202,0.798,0.0
In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,0.4215,0.0,0.915,0.085
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",0.7644,0.0,0.774,0.226
I want to be there so i can kiss you and feel you next to me,0.5233,0.0,0.733,0.267
I am not at all happy with what you saying or doing,-0.4585,0.231,0.769,0.0
"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",0.8356,0.0,0.669,0.331
What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,0.2584,0.0,0.893,0.107
He says hi and to get your ass back to south tampa (preferably at a kegger),-0.5423,0.2,0.8,0.0
Smith waste da.i wanna gayle.,-0.4215,0.412,0.588,0.0
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",0.5423,0.0,0.847,0.153
"Aight, tomorrow around  &lt;#&gt;  it is",0.0,0.0,1.0,0.0
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",-0.8074,0.293,0.619,0.088
I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,0.0,0.0,1.0,0.0
See you there! ,0.0,0.0,1.0,0.0
I dont understand your message.,0.0,0.0,1.0,0.0
Crucify is c not s. You should have told me earlier.,0.0,0.0,1.0,0.0
"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",-0.5492,0.191,0.702,0.107
Fuck cedar key and fuck her (come over anyway tho),-0.7906,0.467,0.533,0.0
twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,0.0,0.0,1.0,0.0
U still painting ur wall?,0.0,0.0,1.0,0.0
Printer is cool. I mean groovy. Wine is groovying,0.3182,0.0,0.753,0.247
Hi Harish's rent has been transfred to ur Acnt.,0.0,0.0,1.0,0.0
Anything lor is she coming?,0.0,0.0,1.0,0.0
Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,0.7496,0.0,0.61,0.39
ÌÏ still attending da talks?,0.0,0.0,1.0,0.0
